eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
15781762,THE,THE|ISK-MD,2010,7,12,19,50,49,,27.79,36.9338,2.3,1.1,55,1.4,2.1,3.11,0.27
14990761,IDC,IDC|ISK-ML,2010,7,13,12,7,50.33,0.84,27.7698,36.9752,19.2,16.2,158,0,,3.79,0.188
15638069,IDC,IDC|ISCJB-MB,2010,7,13,22,31,5.94,1.36,25.656,35.3874,40.4,9.4,163,0,,3.57,0.2
17503377,ATH,ATH|ATH-MD,2010,7,13,23,40,3,,26.12,35.53,17.5,4.4,-1,33,23.5,3.42,0.246
17503379,ATH,ATH|ATH-MD,2010,7,14,2,27,2.2,,25.48,35.38,4.2,1.2,-1,32,1.7,3.32,0.246
15781819,ISK,ISK|ISK-ML,2010,7,14,4,18,0.1,,29.674,35.858,,,,17,,3.44,0.188
15781849,THE,THE|ATH-ML,2010,7,14,22,26,48.6,,26.1492,38.1133,1.3,0.5,150,0.6,1.3,3,0.22
15781850,ISK,ISK|ATH-MD,2010,7,14,22,51,44.7,,27.88,36.328,,,,77,,3.22,0.246
14991721,IDC,IDC|ISK-ML,2010,7,15,5,35,30.83,0.88,27.3643,36.8118,24.3,14.2,151,0,,3.88,0.188
16334208,THE,THE|THE-ML,2010,7,15,5,55,1.2,,26.6073,38.1852,2,0.6,53,3.9,2,3.01,0.329
15781865,ISK,ISK|ISK-MD,2010,7,15,12,7,56.3,,29.206,39.221,,,,8,,2.9,0.27
15781870,ISK,ISK|ISK-MD,2010,7,15,16,13,51.2,,27.852,35.543,,,,5,,3.43,0.27
14992685,IDC,IDC|MED_RCMT-MW,2010,7,16,8,11,2.84,0.52,26.8554,36.9261,7.9,6.6,166,172.3,3.9,5.2,
15781893,ISK,ISK|ISK-MD,2010,7,16,13,14,37,,29.314,36.909,,,,2,,3,0.27
15781909,THE,THE|ATH-MD,2010,7,17,7,12,4.1,,27.2238,35.9275,1.8,0.7,114,15.7,1.7,3.32,0.246
15781936,ISK,ISK|ISK-MD,2010,7,18,2,54,58.3,,29.971,38.953,,,,5,,3.22,0.27
15781943,THE,THE|ISK-ML,2010,7,18,10,42,20.9,,26.5397,39.1342,2.7,0.9,238,5.9,2.2,3.35,0.188
15781971,THE,THE|ISK-MD,2010,7,19,3,35,8.5,,26.6912,38.3668,2.6,0.6,238,20.2,2.4,3.33,0.27
15782001,ISK,ISK|ISK-MD,2010,7,19,21,13,47,,30.86,37.75,,,,5,,3.33,0.27
15639437,IDC,IDC|ISCJB-MB,2010,7,20,0,49,3.34,1.25,27.0705,36.5328,41.7,18.3,162,0,,3.57,0.2
15782009,ISK,ISK|ISK-MD,2010,7,20,2,29,7.2,,27.677,36.717,,,,10,,3.22,0.27
15782018,ISK,ISK|ISK-MD,2010,7,20,9,57,7.2,,28.916,36.385,,,,9,,3.54,0.27
15782029,ISK,ISK|ISK-MD,2010,7,20,13,19,8.1,,28.892,36.996,,,,9,,3.22,0.27
15782034,THE,THE|ATH-MD,2010,7,20,19,57,34.3,,26.9507,37.9028,2,0.9,227,14.1,1.7,3.63,0.246
14999005,IDC,IDC|ISK-ML,2010,7,20,21,30,23.1,0.92,27.6889,36.9306,19.4,15.4,166,0,,3.79,0.188
14999006,IDC,IDC|ISK-ML,2010,7,20,21,47,59.83,1.83,26.2806,34.8617,16,11.7,167,34.9,15.7,3.88,0.188
17503568,ATH,ATH|ATH-MD,2010,7,20,22,42,51.2,,27.28,35.33,2.6,1.4,-1,23,1.6,3.42,0.246
15782040,ISK,ISK|ISK-MD,2010,7,21,6,30,44.3,,30.267,34.995,,,,4,,3.54,0.27
15004881,IDC,IDC|ISK-ML,2010,7,21,20,12,13.99,0.5,30.0432,34.8296,12.7,11.7,176,0,,4.6,0.188
17178590,IDC,IDC|IDC-MS,2010,7,21,20,13,43,1.9,30.2396,34.6927,51.3,26.5,5,0,,4.57,0.283
17503592,ISK,ISK|ATH-MD,2010,7,21,20,24,26.9,,29.938,34.665,,,,31,,4.04,0.246
15782064,ISK,ISK|ISK-MD,2010,7,21,21,24,48.8,,30.054,34.796,,,,29,,3.65,0.27
15782080,ISK,ISK|ISK-MD,2010,7,22,10,24,28.9,,27.743,39.252,,,,8,,3.22,0.27
15782098,ISK,ISK|ISK-MD,2010,7,23,1,15,11.8,,29.293,36.896,,,,11,,3.33,0.27
15782135,THE,THE|ISK-MD,2010,7,24,4,56,25,,26.7262,37.9288,1.9,0.6,72,4.7,1.2,3.22,0.27
15782136,THE,THE|ATH-MD,2010,7,24,5,1,31.4,,26.2807,35.509,3,1,134,2.3,2.9,3.32,0.246
15782137,ISK,ISK|ISK-MD,2010,7,24,5,13,21.8,,31.378,37.406,,,,5,,3.22,0.27
15782161,ISK,ISK|ISK-MD,2010,7,24,15,20,59.8,,29.382,38.848,,,,12,,3.22,0.27
15782162,ISK,ISK|ISK-MD,2010,7,24,15,27,41,,30.684,37.722,,,,32,,3.43,0.27
15782173,THE,THE|ATH-MD,2010,7,25,3,24,22.9,,27.617,37.0138,3.6,1.2,207,10.2,3.5,3.42,0.246
15009770,IDC,IDC|ISK-ML,2010,7,25,17,6,18.24,0.46,30.4462,36.9557,11.3,10.4,165,0,,4.24,0.188
15782204,ISK,ISK|ATH-MD,2010,7,25,20,24,14.4,,29.971,34.639,,,,32,,3.83,0.246
15782210,ISK,ISK|ATH-MD,2010,7,26,0,10,17,,28.985,36.455,,,,2,,3.63,0.246
15782211,ISK,ISK|ATH-MD,2010,7,26,0,25,56.1,,26.512,39.063,,,,8,,3.52,0.246
15782212,ISK,ISK|ATH-MD,2010,7,26,0,38,5.9,,26.482,39.054,,,,9,,3.42,0.246
15782222,ISK,ISK|ISK-MD,2010,7,26,7,4,34,,29.709,35.966,,,,25,,3.22,0.27
600241075,IDC,IDC|ISCJB-MB,2010,7,26,8,56,21.82,0.92,26.1801,36.7047,16.5,12.4,153,137.6,11.6,3.77,0.2
15782249,ISK,ISK|ISK-MD,2010,7,27,0,25,2.5,,27.384,39.349,,,,10,,2.79,0.27
15782250,ISK,ISK|ISK-MD,2010,7,27,2,13,34.8,,30.553,38.533,,,,2,,3.43,0.27
15782254,ISK,ISK|ISK-MD,2010,7,27,6,28,45.7,,29.664,34.961,,,,2,,3.54,0.27
15782264,ISK,ISK|ISK-MD,2010,7,27,9,35,50.3,,30.579,37.19,,,,84,,3.54,0.27
15782269,ISK,ISK|ISK-MD,2010,7,27,12,39,41.8,,29.543,36.442,,,,5,,3.22,0.27
15782289,ISK,ISK|ISK-MD,2010,7,27,20,33,45.8,,30.57,37.138,,,,84,,3.43,0.27
17503761,ATH,ATH|ATH-MD,2010,7,27,22,49,39.8,,27.37,35.77,3.2,1.6,-1,5,,3.32,0.246
16336154,THE,THE|ATH-MD,2010,7,28,0,8,58.5,,25.5713,38.4688,1.3,0.6,81,13,1.3,3.52,0.246
15782304,ISK,ISK|ATH-MD,2010,7,28,11,7,56.3,,27.62,37.074,,,,4,,3.22,0.246
16336158,THE,THE|ATH-MD,2010,7,28,11,58,10.9,,26.3298,35.4955,1.4,0.9,23,0,1.4,3.63,0.246
15782312,THE,THE|ISK-ML,2010,7,28,15,14,18,,27.3312,37.889,1.3,0.5,300,2.4,1.3,3.52,0.188
15782318,THE,THE|ATH-MD,2010,7,28,22,35,3.9,,27.5877,37.011,1.8,0.6,209,14.6,1.7,3.42,0.246
15641065,IDC,IDC|ISCJB-MB,2010,7,29,4,47,41.2,0.86,28.5786,37.0058,20.1,15.3,152,0,,3.87,0.2
16336193,THE,THE|ATH-MD,2010,7,30,21,21,10.3,,25.4852,36.2175,1.8,0.4,322,9.9,1.5,3.32,0.246
15782399,ISK,ISK|ATH-MD,2010,7,31,1,48,40.8,,26.004,38.565,,,,18,,3.32,0.246
15782402,ISK,ISK|ATH-MD,2010,7,31,4,15,7.1,,27.289,35.987,,,,14,,3.52,0.246
17503870,ATH,ATH|ATH-MD,2010,7,31,5,48,20.7,,27.09,35.24,4.8,2.7,-1,13,5.1,3.52,0.246
15782405,ISK,ISK|ISK-MD,2010,7,31,5,50,38.1,,29.805,37.682,,,,14,,3.43,0.27
15898520,ISK,ISK|ISK-MD,2010,8,1,0,31,56.6,,28.559,37.085,,,,3,,3.22,0.27
15898535,ISK,ISK|ATH-MD,2010,8,1,17,14,58.6,,27.574,37.13,,,,3,,3.32,0.246
15898543,ISK,ISK|ISK-MD,2010,8,2,2,11,32.1,,30.895,38.028,,,,6,,3.11,0.27
600183991,DDA,DDA|DDA-MD,2010,8,2,3,33,42.27,,29.2948,36.9717,,,,6.7,,3.8,0.5
15898555,THE,THE|ISK-ML,2010,8,2,9,44,3,,26.5547,35.4638,2,0.4,160,15.8,1.5,3.17,0.188
15641562,IDC,IDC|ISK-ML,2010,8,2,17,25,51.98,0.83,26.2469,35.4441,24.4,12.6,167,0,,3.97,0.188
15898587,ISK,ISK|ISK-MD,2010,8,2,23,5,51.2,,27.596,37.277,,,,5,,2.9,0.27
600184038,DDA,DDA|DDA-MD,2010,8,3,1,32,43.4,,30.8665,37.128,,,,37.2,,3.8,0.5
16142532,IDC,IDC|ISCJB-MB,2010,8,3,22,18,44.87,0.87,27.1469,35.3139,20.6,16.3,158,0,,3.97,0.2
15898628,ISK,ISK|ISK-MD,2010,8,4,7,6,17.3,,28.822,37.046,,,,6,,3.22,0.27
15898650,ISK,ISK|ISK-MD,2010,8,4,18,24,0,,28.836,37.02,,,,10,,3.11,0.27
15898651,ISK,ISK|ATH-MD,2010,8,4,18,57,7.8,,28.856,37.039,,,,5,,3.52,0.246
15807744,THE,THE|ISK-ML,2010,8,4,19,29,18.7,,28.8072,37.1655,1.8,0.5,137,12.3,1.8,3.35,0.188
15641774,IDC,IDC|ISK-ML,2010,8,4,20,38,42.44,0.84,27.038,37.5055,16.4,12,130,0,,3.88,0.188
15898656,ISK,ISK|ATH-MD,2010,8,4,20,58,13.6,,28.904,37.021,,,,5,,3.42,0.246
16336264,THE,THE|ATH-MD,2010,8,5,0,9,42.6,,25.957,35.1572,4.2,0.8,170,3.1,3.4,3.42,0.246
15898661,ISK,ISK|ATH-MD,2010,8,5,1,8,52,,28.908,37.006,,,,5,,3.42,0.246
15898665,THE,THE|ISK-ML,2010,8,5,1,50,9.2,,25.7923,37.618,1.7,0.5,123,9.9,1.6,3.35,0.188
15641846,IDC,IDC|ISK-ML,2010,8,5,1,58,49.92,1.27,29.0509,36.8071,15.8,10.7,161,42.8,28.4,3.26,0.188
15898669,ISK,ISK|ATH-MD,2010,8,5,3,7,11.5,,28.895,37.037,,,,7,,3.52,0.246
15641856,IDC,IDC|ISCJB-MB,2010,8,5,3,23,33.19,1.56,26.3112,34.6894,294.1,22.9,141,0,,3.77,0.2
17504046,ATH,ATH|ATH-MD,2010,8,5,3,43,41,,25.94,35.16,2,0.6,-1,20,1.6,3.63,0.246
15807763,THE,THE|ATH-MD,2010,8,5,4,41,58.7,,25.7592,37.6197,1.2,0.4,133,11.5,1.1,3.32,0.246
15672662,ISK,ISK|NIC-ML,2010,8,5,4,50,43.6,,31.248,35.788,,,,9,,3.53,0.261
17504056,ATH,ATH|ATH-MD,2010,8,5,16,49,31.9,,26.77,35.42,5.4,1.7,-1,3,2.6,3.32,0.246
17504057,ATH,ATH|ATH-MD,2010,8,5,16,51,1.5,,27.2,35.71,3.7,2.5,-1,12,5.5,3.32,0.246
17504059,ATH,ATH|ATH-MD,2010,8,5,17,44,42.4,,26.98,35.04,1.6,1,-1,18,1.2,3.42,0.246
17504062,ATH,ATH|ATH-MD,2010,8,5,19,26,25.9,,27.1,35.14,3.6,1.3,-1,48,3.7,3.42,0.246
15898703,ISK,ISK|ATH-MD,2010,8,5,20,21,40.6,,27.644,37.248,,,,5,,3.63,0.246
15807788,THE,THE|ATH-MD,2010,8,6,0,23,37.6,,26.9218,35.1,3.1,0.6,147,0,0.9,3.52,0.246
16336281,THE,THE|ATH-MD,2010,8,6,0,39,36.1,,26.8738,35.18,5.5,1.4,154,0,2.8,3.63,0.246
16336283,THE,THE|ATH-MD,2010,8,6,2,20,46,,26.8903,35.1245,2,0.5,152,0,0.7,3.63,0.246
15898714,ISK,ISK|ATH-MD,2010,8,6,3,51,2.5,,26.903,35.184,,,,8,,3.22,0.246
17504079,ATH,ATH|ATH-MD,2010,8,6,4,49,53.7,,25.87,35.18,5,1.1,-1,23,3.4,3.32,0.246
15807795,THE,THE|ISK-ML,2010,8,6,9,9,18.8,,26.8398,35.2332,4.5,1.3,162,0,2.2,3.08,0.188
16336288,THE,THE|ATH-MD,2010,8,6,10,27,18.8,,26.8472,35.2245,6,0.8,148,0.8,2.8,3.42,0.246
16336292,THE,THE|ATH-MD,2010,8,6,12,30,32.9,,26.8577,35.175,4.1,0.8,150,0.2,1.8,3.32,0.246
17504090,ATH,ATH|ATH-MD,2010,8,6,14,49,25.4,,27.01,34.98,2.9,1.6,-1,7,3.1,3.32,0.246
16142739,IDC,IDC|ISCJB-MB,2010,8,6,15,20,26.89,1.77,26.5342,35.4323,113.7,25.3,145,0,,3.77,0.2
600184118,DDA,DDA|DDA-MD,2010,8,6,22,1,10.54,,28.8415,36.2284,,,,20,,3.7,0.5
16336302,THE,THE|ATH-MD,2010,8,6,22,9,51,,26.8815,35.16,4.2,1,161,0,1.8,3.52,0.246
17504094,ATH,ATH|ATH-MD,2010,8,6,22,10,57.8,,26.97,35.04,3.5,2.5,-1,15,2.5,3.52,0.246
15898739,ISK,ISK|ISK-MD,2010,8,6,22,12,50,,30.788,38.224,,,,6,,3.22,0.27
15807825,THE,THE|ISK-ML,2010,8,7,0,2,50.4,,28.0428,38.9225,1.4,0.5,80,0.7,1,2.9,0.188
15898742,ISK,ISK|ISK-MD,2010,8,7,0,5,1.3,,28.012,38.916,,,,6,,3.11,0.27
15898743,ISK,ISK|ATH-MD,2010,8,7,0,50,57.4,,27.255,39.099,,,,9,,3.73,0.246
15898772,ISK,ISK|ISK-MD,2010,8,7,13,20,54.1,,28.962,37.963,,,,4,,3,0.27
15898779,ISK,ISK|ISK-MD,2010,8,7,16,4,19.4,,29.207,35.879,,,,11,,3.11,0.27
15079986,ISK,ISK|NIC-ML,2010,8,7,21,7,48.4,,31.068,36.106,,,,19,,3.64,0.261
15898786,ISK,ISK|ISK-MD,2010,8,7,23,53,26.2,,31.253,36.965,,,,22,,3.22,0.27
15080009,IDC,IDC|ISK-ML,2010,8,8,0,24,13.57,2.46,27.9033,36.5953,11.7,9.2,162,29.2,17.7,4.51,0.188
15080018,THE,THE|ISK-ML,2010,8,8,2,12,6.8,,28.0077,36.619,1.1,0.5,77,0.7,0.7,3.52,0.188
15898787,ISK,ISK|ISK-ML,2010,8,8,5,21,55.6,,29.48,37.851,,,,15,,3.26,0.188
15642203,IDC,IDC|ISK-ML,2010,8,8,5,24,13.23,1.81,29.0449,36.2843,18,16.4,1,39.9,23.6,3.7,0.188
600184198,DDA,DDA|DDA-MD,2010,8,8,5,29,47.17,,30.2567,35.2665,,,,14,,3.8,0.5
15807850,THE,THE|ISK-ML,2010,8,8,11,14,32.8,,26.697,37.8635,1.2,0.6,86,8,0.8,3.52,0.188
15898806,ISK,ISK|ISK-MD,2010,8,9,0,52,53.3,,29.76,38.97,,,,4,,3.11,0.27
15080145,ISK,ISK|ISK-ML,2010,8,9,1,27,9.9,,31.242,35.902,,,,33,,3.44,0.188
15898816,ISK,ISK|ISK-MD,2010,8,9,11,26,58.7,,30.971,35.949,,,,31,,3.65,0.27
17504236,ATH,ATH|ATH-MD,2010,8,9,15,2,5.6,,26.05,35.44,4.4,1.2,-1,19,2.4,3.52,0.246
17504238,ATH,ATH|ATH-MD,2010,8,9,15,19,23.1,,27.13,36.54,1.4,1,-1,9,2.4,3.42,0.246
15898850,ISK,ISK|ATH-MD,2010,8,10,10,1,44.7,,28.023,37.11,,,,9,,3.63,0.246
600184248,DDA,DDA|DDA-MD,2010,8,10,16,36,57.09,,27.2282,35.8075,,,,7.5,,3.7,0.5
15898870,THE,THE|ISK-ML,2010,8,10,23,50,9.2,,26.7685,37.861,2.3,1,197,4.8,2.2,2.99,0.188
15642603,IDC,IDC|ISK-ML,2010,8,11,2,16,16.89,0.98,26.9182,37.8511,21.9,16.5,145,0,,3.79,0.188
16336372,THE,THE|ATH-MD,2010,8,11,2,25,59.4,,26.806,37.8908,2.5,1,207,4.2,2.4,3.32,0.246
15898873,ISK,ISK|ISK-MD,2010,8,11,2,30,40.1,,26.849,37.91,,,,8,,2.79,0.27
15898876,ISK,ISK|ISK-ML,2010,8,11,4,59,52.5,,31.045,37.408,,,,8,,3.08,0.188
15807920,THE,THE|ISK-MD,2010,8,11,5,13,18,,26.7523,37.8532,1.8,0.9,185,10.3,1.6,3,0.27
15898878,ISK,ISK|ISK-ML,2010,8,11,7,3,4.8,,26.837,37.932,,,,6,,2.99,0.188
15807926,THE,THE|ISK-ML,2010,8,11,8,1,43.7,,26.7462,37.8642,2,1,188,11.1,1.8,3.17,0.188
15807943,THE,THE|ATH-MD,2010,8,11,16,45,50.2,,26.7688,37.8567,2.8,1.3,190,8.9,2.5,3.42,0.246
15898895,ISK,ISK|ATH-MD,2010,8,11,17,9,10.6,,26.865,37.905,,,,5,,3.42,0.246
16336406,THE,THE|ATH-MD,2010,8,11,20,44,52.9,,26.6013,35.4625,4.5,1,151,7.2,3.4,3.52,0.246
16336414,THE,THE|ATH-MD,2010,8,12,1,2,48.8,,25.434,36.5287,1.2,0.3,135,3.1,1.2,3.52,0.246
15807963,THE,THE|ATH-ML,2010,8,12,3,1,21.9,,26.8422,37.8887,2.3,0.8,203,1.6,2.2,3.19,0.22
15898904,ISK,ISK|ATH-MD,2010,8,12,3,17,16,,26.89,37.945,,,,4,,3.63,0.246
15807964,THE,THE|ATH-MD,2010,8,12,3,32,38.1,,26.7038,37.8323,1.3,0.5,140,0.8,1.3,3.63,0.246
15807965,THE,THE|ATH-MD,2010,8,12,3,34,49.4,,26.7383,37.867,1.5,0.6,207,4.2,1.4,3.83,0.246
15898906,ISK,ISK|ISK-MD,2010,8,12,6,5,19.1,,26.841,37.929,,,,9,,2.9,0.27
15898911,ISK,ISK|ISK-MD,2010,8,12,7,35,39.1,,26.849,37.91,,,,8,,2.79,0.27
15898916,ISK,ISK|ATH-MD,2010,8,12,8,3,13.5,,26.865,37.95,,,,24,,3.42,0.246
15898926,ISK,ISK|ATH-MD,2010,8,12,11,35,41.9,,26.955,37.831,,,,15,,3.42,0.246
15807970,THE,THE|ATH-MD,2010,8,12,13,46,51.5,,26.7607,37.8568,1.6,0.7,191,8.2,1.5,3.63,0.246
17381638,ISCJB,ISCJB|ATH-MD,2010,8,12,15,40,5.09,0.69,26.7625,37.8361,6.291,3.529,142,3.5,5.54,3.32,0.246
15672678,ISK,ISK|ISK-ML,2010,8,13,7,34,49.1,,28.486,35.172,,,,73,,3.26,0.188
15898943,ISK,ISK|ISK-MD,2010,8,13,7,41,1.9,,28.671,35.458,,,,32,,3.22,0.27
15898945,ISK,ISK|ISK-MD,2010,8,13,9,33,48,,28.117,37.276,,,,8,,3,0.27
15807997,THE,THE|ISK-ML,2010,8,13,12,0,17.7,,27.4477,35.6825,3.8,1.1,130,8.6,2.6,3.52,0.188
17504402,ATH,ATH|ATH-MD,2010,8,13,21,36,27.9,,26.99,35.02,4.2,2.6,-1,16,4.5,3.32,0.246
15898960,ISK,ISK|ISK-MD,2010,8,13,22,48,56.6,,27.393,35.592,,,,10,,3.54,0.27
17504414,ATH,ATH|ATH-MD,2010,8,14,4,5,0,,26.75,35.45,3.1,1.5,-1,14,1.6,3.52,0.246
17504415,ATH,ATH|ATH-MD,2010,8,14,4,38,45.6,,26.74,35.53,2,0.7,-1,11,1.7,3.42,0.246
16143272,IDC,IDC|ISCJB-MB,2010,8,14,5,21,0.49,1.56,25.9735,35.0844,62.7,25.1,146,0,,3.87,0.2
15898977,ISK,ISK|ISK-MD,2010,8,14,11,33,23.6,,29.06,38.423,,,,12,,2.9,0.27
15898992,ISK,ISK|ISK-MD,2010,8,14,21,52,58.7,,26.844,37.889,,,,5,,3.33,0.27
15899002,ISK,ISK|ISK-MD,2010,8,15,7,7,47,,28.587,35.898,,,,5,,3.22,0.27
15808068,THE,THE|ATH-MD,2010,8,15,10,40,35.1,,26.7703,37.864,2.1,1,207,0.4,2,3.42,0.246
15899027,ISK,ISK|ISK-MD,2010,8,15,20,37,44.6,,28.985,37.883,,,,3,,3.22,0.27
15899029,ISK,ISK|ISK-MD,2010,8,15,21,51,11.7,,29.35,36.098,,,,14,,3.33,0.27
17504491,ATH,ATH|ATH-MD,2010,8,16,1,1,25.7,,26.2,36.51,0.7,2.2,-1,10,2.3,3.32,0.246
15808099,THE,THE|ATH-MD,2010,8,16,16,12,12,,27.5988,37.0295,1.5,0.5,236,16.3,1.3,3.22,0.246
15899076,ISK,ISK|ATH-MD,2010,8,17,3,21,55.3,,29.074,36.976,,,,9,,3.42,0.246
16336551,THE,THE|ATH-MD,2010,8,17,23,26,13.5,,26.3133,35.5105,2.4,0.7,166,6.4,2.3,3.42,0.246
15808135,THE,THE|ISK-ML,2010,8,17,23,51,56.1,,28.4668,37.0915,1.1,0.6,69,0,0.7,3.7,0.188
15808142,THE,THE|ATH-MD,2010,8,18,1,27,25.6,,26.4625,38.6928,1.5,0.6,151,4.1,1.5,3.32,0.246
16336560,THE,THE|ATH-MD,2010,8,18,10,3,20.6,,25.4602,36.212,1.3,0.5,20,10.2,1.1,3.32,0.246
15899118,THE,THE|ATH-MD,2010,8,18,14,6,2,,27.9473,38.7165,4.6,0.9,94,17.7,3.6,3.63,0.246
600184535,DDA,DDA|DDA-MD,2010,8,18,19,19,57.41,,30.9155,35.9495,,,,7,,3.7,0.5
15899124,ISK,ISK|ISK-MD,2010,8,18,19,38,15.2,,27.891,35.447,,,,5,,3.43,0.27
15899130,ISK,ISK|ISK-MD,2010,8,19,4,16,44.4,,29.306,36.412,,,,5,,2.9,0.27
15808181,THE,THE|ISK-MD,2010,8,19,21,18,17.7,,26.801,36.6333,2,0.6,70,117.3,1.9,3.22,0.27
15111075,IDC,IDC|ISK-ML,2010,8,20,6,45,27.79,1.13,31.1774,37.1259,13.3,8.8,102,113.4,12.5,3.88,0.188
15899177,ISK,ISK|ISK-MD,2010,8,20,22,22,42.6,,29.264,37.902,,,,5,,3.22,0.27
15899208,THE,THE|ATH-MD,2010,8,21,22,32,4.4,,25.6212,38.5072,1.4,0.6,80,0.7,1.4,3.32,0.246
15672692,ISK,ISK|NIC-ML,2010,8,22,1,30,18.9,,30.861,36.059,,,,14,,4.08,0.261
17504619,ATH,ATH|ATH-MD,2010,8,22,9,30,26.6,,26.63,35.68,1.6,1,-1,53,3.8,3.32,0.246
15899225,ISK,ISK|ISK-MD,2010,8,22,11,20,4.9,,28.672,36.301,,,,14,,3.33,0.27
15808237,THE,THE|ISK-ML,2010,8,22,13,47,26.2,,26.1128,36.6467,1.4,0.6,16,4.6,1.4,2.99,0.188
15899227,ISK,ISK|ATH-MD,2010,8,22,14,32,10.9,,27.577,38.903,,,,15,,3.42,0.246
15899228,ISK,ISK|ISK-MD,2010,8,22,15,28,46.5,,29.069,37.927,,,,3,,3.33,0.27
15808238,THE,THE|ISK-MD,2010,8,22,17,32,27.8,,27.7223,36.1683,2.9,0.8,92,55.6,2.7,3.22,0.27
15899230,ISK,ISK|ISK-MD,2010,8,22,18,49,10.3,,29.07,37.931,,,,3,,3.43,0.27
15899231,ISK,ISK|ISK-MD,2010,8,22,18,52,6,,29.077,37.929,,,,3,,3.11,0.27
15899250,ISK,ISK|ATH-MD,2010,8,23,23,13,49.5,,26.383,38.458,,,,8,,3.52,0.246
15899252,ISK,ISK|ATH-MD,2010,8,24,0,24,36.1,,27.372,38.878,,,,8,,3.52,0.246
16336651,THE,THE|ATH-MD,2010,8,24,8,1,56.9,,27.2943,36.0563,3,0.5,130,23.6,2.9,3.22,0.246
15899277,ISK,ISK|ISK-MD,2010,8,24,18,22,23.6,,27.315,36.047,,,,19,,3.22,0.27
15644388,IDC,IDC|ISCJB-MB,2010,8,25,8,59,59.14,1.93,27.0385,34.6383,45.7,21.8,138,0,,3.77,0.2
15808321,THE,THE|ISK-MD,2010,8,25,17,46,18.9,,26.5882,36.8782,6.1,0.6,172,30.8,6.1,3.22,0.27
15899294,ISK,ISK|ATH-MD,2010,8,25,22,18,40.1,,27.883,39.026,,,,6,,3.42,0.246
15899318,ISK,ISK|ATH-MD,2010,8,27,6,57,12.2,,26.827,37.893,,,,5,,3.42,0.246
15899329,ISK,ISK|ISK-MD,2010,8,27,17,26,1,,29.131,37.898,,,,5,,3.33,0.27
15899338,ISK,ISK|ATH-MD,2010,8,28,1,52,42.5,,27.872,38.886,,,,4,,3.42,0.246
15899375,THE,THE|ATH-MD,2010,8,28,21,1,9.1,,26.2928,35.489,3.2,1.1,139,2.5,3.1,3.52,0.246
15899383,ISK,ISK|ISK-MD,2010,8,29,0,57,11.9,,30.213,38.179,,,,5,,3.54,0.27
15808442,THE,THE|ATH-MD,2010,8,29,21,53,36.8,,26.6162,38.5247,6.4,1.1,257,6.4,6,3.32,0.246
15899408,ISK,ISK|ISK-MD,2010,8,30,0,17,50.6,,30.833,37.793,,,,7,,3.54,0.27
17504819,ATH,ATH|ATH-MD,2010,8,30,0,23,41.8,,27.31,35.23,1.4,1.1,-1,5,3.2,3.32,0.246
15139065,IDC,IDC|ISK-ML,2010,8,30,8,7,56.07,1.03,29.0619,36.4097,19.3,15.8,151,0,,3.61,0.188
15644817,IDC,IDC|ISK-ML,2010,8,30,15,39,24.35,1.31,27.6985,34.6524,23.2,20.1,173,0,,3.79,0.188
15808461,THE,THE|ATH-MD,2010,8,30,17,24,28.2,,28.7923,38.0335,3.6,1.3,20,3.2,3.4,3.83,0.246
15899433,ISK,ISK|ATH-MD,2010,8,31,1,40,3.7,,27.977,39.354,,,,2,,3.52,0.246
15899437,ISK,ISK|ATH-MD,2010,8,31,8,7,5,,27.97,39.361,,,,5,,3.63,0.246
15808495,THE,THE|ISK-MD,2010,9,1,17,5,11.8,,26.6563,38.543,1.6,0.5,259,24.1,1.5,3.22,0.27
15902988,ISK,ISK|ATH-MD,2010,9,1,18,36,44.9,,27.592,37.949,,,,5,,3.52,0.246
15152858,IDC,IDC|ISCJB-MB,2010,9,1,19,33,19.58,1.27,26.9945,36.6196,21.3,12.9,175,120.7,19,3.67,0.2
15902992,ISK,ISK|ISK-MD,2010,9,1,21,50,32.6,,28.986,39.087,,,,9,,3,0.27
15902995,ISK,ISK|ATH-MD,2010,9,2,0,30,55.6,,27.481,37.986,,,,5,,3.42,0.246
17504907,ATH,ATH|ATH-MD,2010,9,2,10,49,28.6,,27.06,35.55,8.6,5.5,-1,16,4.7,3.42,0.246
15808519,THE,THE|ISK-MD,2010,9,2,17,11,13.7,,29.0538,38.0018,4.8,1,82,1.3,1.9,3.22,0.27
15903018,ISK,ISK|ISK-MD,2010,9,2,22,26,7.9,,31.158,37.166,,,,118,,3.33,0.27
15903019,ISK,ISK|ISK-MD,2010,9,3,0,32,22.9,,29.222,37.88,,,,2,,3.22,0.27
15903031,ISK,ISK|ISK-MD,2010,9,3,10,39,25.4,,29.083,37.825,,,,5,,3.54,0.27
15903032,ISK,ISK|ISK-MD,2010,9,3,10,42,53.4,,29.191,37.904,,,,5,,3.22,0.27
16336864,THE,THE|ATH-MD,2010,9,3,10,48,46,,25.4517,36.2433,1.2,0.4,352,13.4,0.9,3.32,0.246
15808538,THE,THE|ISK-MD,2010,9,3,12,14,52.3,,27.3362,35.6838,8.1,0.8,147,4,6.7,3.65,0.27
