# smlt_path=b11,gsimlt_path=b12_b22_b32,imt=SA,investigation_time=50.0,sa_period=2.0,sa_damping=5.0,lon=28.25,lat=36.85,poe=0.1,iml=0.1723835817
Lon,Lat,Mag,poe
28.45,35.65,6.875,0.0
28.45,35.65,7.125,0.0
28.45,35.65,7.375,0.0
28.45,35.65,7.625,0.0
28.45,35.65,7.875,0.0
28.45,35.65,8.125,0.0
28.45,35.65,8.375,0.0
28.45,35.75,5.125,0.0
28.45,35.75,5.375,0.0
28.45,35.75,5.625,0.0
28.45,35.75,5.875,0.0
28.45,35.75,6.125,0.0
28.45,35.75,6.375,0.0
28.45,35.75,6.625,0.0
28.45,35.75,6.875,0.0
28.45,35.75,7.125,0.0
28.45,35.75,7.375,0.0
28.45,35.75,7.625,0.0
28.45,35.75,7.875,0.0
28.45,35.75,8.125,0.0
28.45,35.75,8.375,0.0
28.45,35.85,5.125,0.0
28.45,35.85,5.375,0.0
28.45,35.85,5.625,0.0
28.45,35.85,5.875,0.0
28.45,35.85,6.125,0.0
28.45,35.85,6.375,0.0
28.45,35.85,6.625,0.0
28.45,35.85,6.875,0.0
28.45,35.85,7.125,0.0
28.45,35.85,7.375,0.0
28.45,35.85,7.625,0.0
28.45,35.85,7.875,0.0
28.45,35.85,8.125,0.0
28.45,35.85,8.375,0.0
28.45,35.95,5.125,0.0
28.45,35.95,5.375,0.0
28.45,35.95,5.625,0.0
28.45,35.95,5.875,0.0
28.45,35.95,6.125,0.0
28.45,35.95,6.375,0.0
28.45,35.95,6.625,0.0
28.45,35.95,6.875,0.0
28.45,35.95,7.125,0.0
28.45,35.95,7.375,0.0
28.45,35.95,7.625,0.0
28.45,35.95,7.875,0.0
28.45,35.95,8.125,0.0
28.45,35.95,8.375,0.0
28.45,36.05,5.125,0.0
28.45,36.05,5.375,0.0
28.45,36.05,5.625,0.0
28.45,36.05,5.875,0.0
28.45,36.05,6.125,0.0
28.45,36.05,6.375,0.0
28.45,36.05,6.625,0.0
28.45,36.05,6.875,0.0
28.45,36.05,7.125,0.0
28.45,36.05,7.375,0.0
28.45,36.05,7.625,0.0
28.45,36.05,7.875,0.0
28.45,36.05,8.125,0.0
28.45,36.05,8.375,0.0
28.45,36.15,5.125,0.0
28.45,36.15,5.375,0.0
28.45,36.15,5.625,0.0
28.45,36.15,5.875,0.0
28.45,36.15,6.125,0.0
28.45,36.15,6.375,0.0
28.45,36.15,6.625,0.0
28.45,36.15,6.875,0.0
28.45,36.15,7.125,0.0
28.45,36.15,7.375,0.0
28.45,36.15,7.625,0.0
28.45,36.15,7.875,0.0
28.45,36.15,8.125,0.0
28.45,36.15,8.375,0.0
28.45,36.25,5.125,0.0
28.45,36.25,5.375,0.0
28.45,36.25,5.625,0.0
28.45,36.25,5.875,0.0
28.45,36.25,6.125,0.0
28.45,36.25,6.375,0.0
28.45,36.25,6.625,0.0
28.45,36.25,6.875,0.0
28.45,36.25,7.125,0.0
28.45,36.25,7.375,0.0
28.45,36.25,7.625,0.0
28.45,36.25,7.875,0.0
28.45,36.25,8.125,0.0
28.45,36.25,8.375,0.0
28.45,36.35,5.125,0.0
28.45,36.35,5.375,0.0
28.45,36.35,5.625,0.0
28.45,36.35,5.875,0.0
28.45,36.35,6.125,0.0
28.45,36.35,6.375,0.0
28.45,36.35,6.625,0.0
28.45,36.35,6.875,0.0
28.45,36.35,7.125,0.0
28.45,36.35,7.375,0.0
28.45,36.35,7.625,0.0
28.45,36.35,7.875,0.0
28.45,36.35,8.125,0.0
28.45,36.35,8.375,0.0
28.45,36.45,5.125,0.0
28.45,36.45,5.375,0.0
28.45,36.45,5.625,0.0
28.45,36.45,5.875,0.0
28.45,36.45,6.125,0.0
28.45,36.45,6.375,0.0
28.45,36.45,6.625,0.0
28.45,36.45,6.875,0.0
28.45,36.45,7.125,0.0
28.45,36.45,7.375,0.0
28.45,36.45,7.625,0.0
28.45,36.45,7.875,0.0
28.45,36.45,8.125,0.0
28.45,36.45,8.375,0.0
28.45,36.55,5.125,0.0
28.45,36.55,5.375,0.0
28.45,36.55,5.625,0.0
28.45,36.55,5.875,0.0
28.45,36.55,6.125,0.0
28.45,36.55,6.375,0.0
28.45,36.55,6.625,0.0
28.45,36.55,6.875,0.0
28.45,36.55,7.125,0.0
28.45,36.55,7.375,0.0
28.45,36.55,7.625,0.0
28.45,36.55,7.875,0.0
28.45,36.55,8.125,0.0
28.45,36.55,8.375,0.0
28.45,36.65,5.125,0.0
28.45,36.65,5.375,0.0
28.45,36.65,5.625,0.0
28.45,36.65,5.875,0.0
28.45,36.65,6.125,0.0
28.45,36.65,6.375,0.0
28.45,36.65,6.625,0.0
28.45,36.65,6.875,0.0
28.45,36.65,7.125,0.0
28.45,36.65,7.375,0.0
28.45,36.65,7.625,0.0
28.45,36.65,7.875,0.0
28.45,36.65,8.125,0.0
28.45,36.65,8.375,0.0
28.45,36.75,5.125,0.0
28.45,36.75,5.375,0.0
28.45,36.75,5.625,0.0
28.45,36.75,5.875,0.0
28.45,36.75,6.125,0.0
28.45,36.75,6.375,0.0
28.45,36.75,6.625,0.0
28.45,36.75,6.875,0.0
28.45,36.75,7.125,0.0
28.45,36.75,7.375,0.0
28.45,36.75,7.625,0.0
28.45,36.75,7.875,0.0
28.45,36.75,8.125,0.0
28.45,36.75,8.375,0.0
28.45,36.85,5.125,0.0
28.45,36.85,5.375,0.0
28.45,36.85,5.625,0.0
28.45,36.85,5.875,0.0
28.45,36.85,6.125,0.0
28.45,36.85,6.375,0.0
28.45,36.85,6.625,0.0
28.45,36.85,6.875,0.0
28.45,36.85,7.125,0.0
28.45,36.85,7.375,0.0
28.45,36.85,7.625,0.0
28.45,36.85,7.875,0.0
28.45,36.85,8.125,0.0
28.45,36.85,8.375,0.0
28.45,36.95,5.125,0.0
28.45,36.95,5.375,0.0
28.45,36.95,5.625,0.0
28.45,36.95,5.875,0.0
28.45,36.95,6.125,0.0
28.45,36.95,6.375,0.0
28.45,36.95,6.625,0.0
28.45,36.95,6.875,0.0
28.45,36.95,7.125,0.0
28.45,36.95,7.375,0.0
28.45,36.95,7.625,0.0
28.45,36.95,7.875,0.0
28.45,36.95,8.125,0.0
28.45,36.95,8.375,0.0
28.45,37.05,5.125,0.0
28.45,37.05,5.375,0.0
28.45,37.05,5.625,0.0
28.45,37.05,5.875,0.0
28.45,37.05,6.125,0.0
28.45,37.05,6.375,0.0
28.45,37.05,6.625,0.0
28.45,37.05,6.875,0.0
28.45,37.05,7.125,0.0
28.45,37.05,7.375,0.0
28.45,37.05,7.625,0.0
28.45,37.05,7.875,0.0
28.45,37.05,8.125,0.0
28.45,37.05,8.375,0.0
28.45,37.15,5.125,0.0
28.45,37.15,5.375,0.0
28.45,37.15,5.625,0.0
28.45,37.15,5.875,0.0
28.45,37.15,6.125,0.0
28.45,37.15,6.375,0.0
28.45,37.15,6.625,0.0
28.45,37.15,6.875,0.0
28.45,37.15,7.125,0.0
28.45,37.15,7.375,0.0
28.45,37.15,7.625,0.0
28.45,37.15,7.875,0.0
28.45,37.15,8.125,0.0
28.45,37.15,8.375,0.0
28.45,37.25,5.125,0.0
28.45,37.25,5.375,0.0
28.45,37.25,5.625,0.0
28.45,37.25,5.875,0.0
28.45,37.25,6.125,0.0
28.45,37.25,6.375,0.0
28.45,37.25,6.625,0.0
28.45,37.25,6.875,0.0
28.45,37.25,7.125,0.0
28.45,37.25,7.375,0.0
28.45,37.25,7.625,0.0
28.45,37.25,7.875,0.0
28.45,37.25,8.125,0.0
28.45,37.25,8.375,0.0
28.45,37.35,5.125,0.0
28.45,37.35,5.375,0.0
28.45,37.35,5.625,0.0
28.45,37.35,5.875,0.0
28.45,37.35,6.125,0.0
28.45,37.35,6.375,0.0
28.45,37.35,6.625,0.0
28.45,37.35,6.875,0.0
28.45,37.35,7.125,0.0
28.45,37.35,7.375,0.0
28.45,37.35,7.625,0.0
28.45,37.35,7.875,0.0
28.45,37.35,8.125,0.0
28.45,37.35,8.375,0.0
28.45,37.45,5.125,0.0
28.45,37.45,5.375,0.0
28.45,37.45,5.625,0.0
28.45,37.45,5.875,0.0
28.45,37.45,6.125,0.0
28.45,37.45,6.375,0.0
28.45,37.45,6.625,0.0
28.45,37.45,6.875,0.0
28.45,37.45,7.125,0.0
28.45,37.45,7.375,0.0
28.45,37.45,7.625,0.0
28.45,37.45,7.875,0.0
28.45,37.45,8.125,0.0
28.45,37.45,8.375,0.0
28.45,37.55,5.125,0.0
28.45,37.55,5.375,0.0
28.45,37.55,5.625,0.0
28.45,37.55,5.875,0.0
28.45,37.55,6.125,0.0
28.45,37.55,6.375,0.0
28.45,37.55,6.625,0.0
28.45,37.55,6.875,0.0
28.45,37.55,7.125,0.0
28.45,37.55,7.375,0.0
28.45,37.55,7.625,0.0
28.45,37.55,7.875,0.0
28.45,37.55,8.125,0.0
28.45,37.55,8.375,0.0
28.45,37.65,5.125,0.0
28.45,37.65,5.375,0.0
28.45,37.65,5.625,0.0
28.45,37.65,5.875,0.0
28.45,37.65,6.125,0.0
28.45,37.65,6.375,0.0
28.45,37.65,6.625,0.0
28.45,37.65,6.875,0.0
28.45,37.65,7.125,0.0
28.45,37.65,7.375,0.0
28.45,37.65,7.625,0.0
28.45,37.65,7.875,0.0
28.45,37.65,8.125,0.0
28.45,37.65,8.375,0.0
28.45,37.75,5.125,0.0
28.45,37.75,5.375,0.0
28.45,37.75,5.625,0.0
28.45,37.75,5.875,0.0
28.45,37.75,6.125,0.0
28.45,37.75,6.375,0.0
28.45,37.75,6.625,0.0
28.45,37.75,6.875,0.0
28.45,37.75,7.125,0.0
28.45,37.75,7.375,0.0
28.45,37.75,7.625,0.0
28.45,37.75,7.875,0.0
28.45,37.75,8.125,0.0
28.45,37.75,8.375,0.0
28.45,37.85,5.125,0.0
28.45,37.85,5.375,0.0
28.45,37.85,5.625,0.0
28.45,37.85,5.875,0.0
28.45,37.85,6.125,0.0
28.45,37.85,6.375,0.0
28.45,37.85,6.625,0.0
28.45,37.85,6.875,0.0
28.45,37.85,7.125,0.0
28.45,37.85,7.375,0.0
28.45,37.85,7.625,0.0
28.45,37.85,7.875,0.0
28.45,37.85,8.125,0.0
28.45,37.85,8.375,0.0
28.45,37.95,5.125,0.0
28.45,37.95,5.375,0.0
28.45,37.95,5.625,0.0
28.45,37.95,5.875,0.0
28.45,37.95,6.125,0.0
28.45,37.95,6.375,0.0
28.45,37.95,6.625,0.0
28.45,37.95,6.875,0.0
28.45,37.95,7.125,1.538624718e-07
28.45,37.95,7.375,0.0
28.45,37.95,7.625,0.0
28.45,37.95,7.875,0.0
28.45,37.95,8.125,0.0
28.45,37.95,8.375,0.0
28.45,38.05,5.125,0.0
28.45,38.05,5.375,0.0
28.45,38.05,5.625,0.0
28.45,38.05,5.875,0.0
28.45,38.05,6.125,0.0
28.45,38.05,6.375,0.0
28.45,38.05,6.625,0.0
28.45,38.05,6.875,0.0
28.45,38.05,7.125,0.0
28.45,38.05,7.375,0.0
28.45,38.05,7.625,0.0
28.45,38.05,7.875,0.0
28.45,38.05,8.125,0.0
28.45,38.05,8.375,0.0
28.45,38.15,5.125,0.0
28.45,38.15,5.375,0.0
28.45,38.15,5.625,0.0
28.45,38.15,5.875,0.0
28.45,38.15,6.125,0.0
28.45,38.15,6.375,0.0
28.45,38.15,6.625,0.0
28.45,38.15,6.875,0.0
28.45,38.15,7.125,0.0
28.45,38.15,7.375,0.0
28.45,38.15,7.625,0.0
28.45,38.15,7.875,0.0
28.45,38.15,8.125,0.0
28.45,38.15,8.375,0.0
28.45,38.25,5.125,0.0
28.45,38.25,5.375,0.0
28.45,38.25,5.625,0.0
28.45,38.25,5.875,0.0
28.45,38.25,6.125,0.0
28.45,38.25,6.375,0.0
28.45,38.25,6.625,0.0
28.45,38.25,6.875,0.0
28.45,38.25,7.125,0.0
28.45,38.25,7.375,0.0
28.45,38.25,7.625,0.0
28.45,38.25,7.875,0.0
28.45,38.25,8.125,0.0
28.45,38.25,8.375,0.0
28.45,38.35,5.125,0.0
28.45,38.35,5.375,0.0
28.45,38.35,5.625,0.0
28.45,38.35,5.875,0.0
28.45,38.35,6.125,0.0
28.45,38.35,6.375,0.0
28.45,38.35,6.625,0.0
28.45,38.35,6.875,0.0
28.45,38.35,7.125,5.369610139e-07
28.45,38.35,7.375,1.795734287e-06
28.45,38.35,7.625,4.204004424e-06
28.45,38.35,7.875,0.0
28.45,38.35,8.125,0.0
28.45,38.35,8.375,0.0
28.45,38.45,5.125,0.0
28.45,38.45,5.375,0.0
28.45,38.45,5.625,0.0
28.45,38.45,5.875,0.0
28.45,38.45,6.125,0.0
28.45,38.45,6.375,0.0
28.45,38.45,6.625,0.0
28.45,38.45,6.875,0.0
28.45,38.45,7.125,3.573347349e-07
28.45,38.45,7.375,0.0
28.45,38.45,7.625,0.0
28.45,38.45,7.875,0.0
28.45,38.45,8.125,0.0
28.45,38.45,8.375,0.0
28.45,38.55,5.125,0.0
28.45,38.55,5.375,0.0
28.45,38.55,5.625,0.0
28.45,38.55,5.875,0.0
28.45,38.55,6.125,0.0
28.45,38.55,6.375,0.0
28.45,38.55,6.625,0.0
28.45,38.55,6.875,0.0
28.45,38.55,7.125,0.0
28.45,38.55,7.375,0.0
28.45,38.55,7.625,0.0
28.45,38.55,7.875,0.0
28.45,38.55,8.125,0.0
28.45,38.55,8.375,0.0
28.45,38.65,5.125,0.0
28.45,38.65,5.375,0.0
28.45,38.65,5.625,0.0
28.45,38.65,5.875,0.0
28.45,38.65,6.125,0.0
28.45,38.65,6.375,0.0
28.45,38.65,6.625,0.0
28.45,38.65,6.875,0.0
28.45,38.65,7.125,0.0
28.45,38.65,7.375,0.0
28.45,38.65,7.625,0.0
28.45,38.65,7.875,0.0
28.45,38.65,8.125,0.0
28.45,38.65,8.375,0.0
28.55,35.35,5.125,0.0
28.55,35.35,5.375,0.0
28.55,35.35,5.625,0.0
28.55,35.35,5.875,0.0
28.55,35.35,6.125,0.0
28.55,35.35,6.375,0.0
28.55,35.35,6.625,0.0
28.55,35.35,6.875,0.0
28.55,35.35,7.125,0.0
28.55,35.35,7.375,0.0
28.55,35.35,7.625,0.0
28.55,35.35,7.875,0.0
28.55,35.35,8.125,0.0
28.55,35.35,8.375,0.0
28.55,35.45,5.125,0.0
28.55,35.45,5.375,0.0
28.55,35.45,5.625,0.0
28.55,35.45,5.875,0.0
28.55,35.45,6.125,0.0
28.55,35.45,6.375,0.0
28.55,35.45,6.625,0.0
28.55,35.45,6.875,0.0
28.55,35.45,7.125,0.0
28.55,35.45,7.375,0.0
28.55,35.45,7.625,0.0
28.55,35.45,7.875,0.0
28.55,35.45,8.125,0.0
28.55,35.45,8.375,0.0
28.55,35.55,5.125,0.0
28.55,35.55,5.375,0.0
28.55,35.55,5.625,0.0
28.55,35.55,5.875,0.0
28.55,35.55,6.125,0.0
28.55,35.55,6.375,0.0
28.55,35.55,6.625,0.0
28.55,35.55,6.875,0.0
28.55,35.55,7.125,0.0
28.55,35.55,7.375,0.0
28.55,35.55,7.625,0.0
28.55,35.55,7.875,0.0
28.55,35.55,8.125,0.0
28.55,35.55,8.375,0.0
28.55,35.65,5.125,0.0
28.55,35.65,5.375,0.0
28.55,35.65,5.625,0.0
28.55,35.65,5.875,0.0
28.55,35.65,6.125,0.0
28.55,35.65,6.375,0.0
28.55,35.65,6.625,0.0
28.55,35.65,6.875,0.0
28.55,35.65,7.125,0.0
28.55,35.65,7.375,0.0
28.55,35.65,7.625,0.0
28.55,35.65,7.875,0.0
28.55,35.65,8.125,0.0
28.55,35.65,8.375,0.0
28.55,35.75,5.125,0.0
28.55,35.75,5.375,0.0
28.55,35.75,5.625,0.0
28.55,35.75,5.875,0.0
28.55,35.75,6.125,0.0
28.55,35.75,6.375,0.0
28.55,35.75,6.625,0.0
28.55,35.75,6.875,0.0
28.55,35.75,7.125,0.0
28.55,35.75,7.375,0.0
28.55,35.75,7.625,0.0
28.55,35.75,7.875,0.0
28.55,35.75,8.125,0.0
28.55,35.75,8.375,0.0
28.55,35.85,5.125,0.0
28.55,35.85,5.375,0.0
28.55,35.85,5.625,0.0
28.55,35.85,5.875,0.0
28.55,35.85,6.125,0.0
28.55,35.85,6.375,0.0
28.55,35.85,6.625,0.0
28.55,35.85,6.875,0.0
28.55,35.85,7.125,0.0
28.55,35.85,7.375,0.0
28.55,35.85,7.625,0.0
28.55,35.85,7.875,0.0
28.55,35.85,8.125,0.0
28.55,35.85,8.375,0.0
28.55,35.95,5.125,0.0
28.55,35.95,5.375,0.0
28.55,35.95,5.625,0.0
28.55,35.95,5.875,0.0
28.55,35.95,6.125,0.0
28.55,35.95,6.375,0.0
28.55,35.95,6.625,0.0
28.55,35.95,6.875,0.0
28.55,35.95,7.125,0.0
28.55,35.95,7.375,0.0
28.55,35.95,7.625,0.0
28.55,35.95,7.875,0.0
28.55,35.95,8.125,0.0
28.55,35.95,8.375,0.0
28.55,36.05,5.125,0.0
28.55,36.05,5.375,0.0
28.55,36.05,5.625,0.0
28.55,36.05,5.875,0.0
28.55,36.05,6.125,0.0
28.55,36.05,6.375,0.0
28.55,36.05,6.625,0.0
28.55,36.05,6.875,0.0
28.55,36.05,7.125,0.0
28.55,36.05,7.375,0.0
28.55,36.05,7.625,0.0
28.55,36.05,7.875,0.0
28.55,36.05,8.125,0.0
28.55,36.05,8.375,0.0
28.55,36.15,5.125,0.0
28.55,36.15,5.375,0.0
28.55,36.15,5.625,0.0
28.55,36.15,5.875,0.0
28.55,36.15,6.125,0.0
28.55,36.15,6.375,0.0
28.55,36.15,6.625,0.0
28.55,36.15,6.875,0.0
28.55,36.15,7.125,0.0
28.55,36.15,7.375,0.0
28.55,36.15,7.625,0.0
28.55,36.15,7.875,0.0
28.55,36.15,8.125,0.0
28.55,36.15,8.375,0.0
28.55,36.25,5.125,0.0
28.55,36.25,5.375,0.0
28.55,36.25,5.625,0.0
28.55,36.25,5.875,0.0
28.55,36.25,6.125,0.0
28.55,36.25,6.375,0.0
28.55,36.25,6.625,0.0
28.55,36.25,6.875,0.0
28.55,36.25,7.125,0.0
28.55,36.25,7.375,0.0
28.55,36.25,7.625,0.0
28.55,36.25,7.875,0.0
28.55,36.25,8.125,0.0
28.55,36.25,8.375,0.0
28.55,36.35,5.125,0.0
28.55,36.35,5.375,0.0
28.55,36.35,5.625,0.0
28.55,36.35,5.875,0.0
28.55,36.35,6.125,0.0
28.55,36.35,6.375,0.0
28.55,36.35,6.625,0.0
28.55,36.35,6.875,0.0
28.55,36.35,7.125,0.0
28.55,36.35,7.375,0.0
28.55,36.35,7.625,0.0
28.55,36.35,7.875,0.0
28.55,36.35,8.125,0.0
28.55,36.35,8.375,0.0
28.55,36.45,5.125,0.0
28.55,36.45,5.375,0.0
28.55,36.45,5.625,0.0
28.55,36.45,5.875,0.0
28.55,36.45,6.125,0.0
28.55,36.45,6.375,0.0
28.55,36.45,6.625,3.120479894e-05
28.55,36.45,6.875,0.0001184123942
28.55,36.45,7.125,0.0004144491315
28.55,36.45,7.375,0.0003956472613
28.55,36.45,7.625,0.0005378304107
28.55,36.45,7.875,0.0004305725693
28.55,36.45,8.125,0.0008210687384
28.55,36.45,8.375,0.0006553350079
28.55,36.55,5.125,0.0
28.55,36.55,5.375,0.0
28.55,36.55,5.625,0.0
28.55,36.55,5.875,0.0
28.55,36.55,6.125,0.0
28.55,36.55,6.375,0.0
28.55,36.55,6.625,1.728859179e-05
28.55,36.55,6.875,8.311137678e-05
28.55,36.55,7.125,0.0
28.55,36.55,7.375,0.0
28.55,36.55,7.625,0.0
28.55,36.55,7.875,0.0
28.55,36.55,8.125,0.0
28.55,36.55,8.375,0.0
28.55,36.65,5.125,0.0
28.55,36.65,5.375,0.0
28.55,36.65,5.625,0.0
28.55,36.65,5.875,0.0
28.55,36.65,6.125,0.0
28.55,36.65,6.375,0.0
28.55,36.65,6.625,0.0
28.55,36.65,6.875,0.0
28.55,36.65,7.125,0.0
28.55,36.65,7.375,0.0
28.55,36.65,7.625,0.0
28.55,36.65,7.875,0.0
28.55,36.65,8.125,0.0
28.55,36.65,8.375,0.0
28.55,36.75,5.125,0.0
28.55,36.75,5.375,0.0
28.55,36.75,5.625,0.0
28.55,36.75,5.875,0.0
28.55,36.75,6.125,0.0
28.55,36.75,6.375,0.0
28.55,36.75,6.625,0.0
28.55,36.75,6.875,0.0
28.55,36.75,7.125,0.0
28.55,36.75,7.375,0.0
28.55,36.75,7.625,0.0
28.55,36.75,7.875,0.0
28.55,36.75,8.125,0.0
28.55,36.75,8.375,0.0
28.55,36.85,5.125,0.0
28.55,36.85,5.375,0.0
28.55,36.85,5.625,0.0
28.55,36.85,5.875,0.0
28.55,36.85,6.125,0.0
28.55,36.85,6.375,0.0
28.55,36.85,6.625,0.0
28.55,36.85,6.875,0.0
28.55,36.85,7.125,0.0
28.55,36.85,7.375,0.0
28.55,36.85,7.625,0.0
28.55,36.85,7.875,0.0
28.55,36.85,8.125,0.0
28.55,36.85,8.375,0.0
28.55,36.95,5.125,0.0
28.55,36.95,5.375,0.0
28.55,36.95,5.625,0.0
28.55,36.95,5.875,0.0
28.55,36.95,6.125,0.0
28.55,36.95,6.375,0.0
28.55,36.95,6.625,0.0
28.55,36.95,6.875,0.0
28.55,36.95,7.125,0.0
28.55,36.95,7.375,0.0
28.55,36.95,7.625,0.0
28.55,36.95,7.875,0.0
28.55,36.95,8.125,0.0
28.55,36.95,8.375,0.0
28.55,37.05,5.125,0.0
28.55,37.05,5.375,0.0
28.55,37.05,5.625,0.0
28.55,37.05,5.875,0.0
28.55,37.05,6.125,0.0
28.55,37.05,6.375,0.0
28.55,37.05,6.625,0.0
28.55,37.05,6.875,0.0
28.55,37.05,7.125,0.0
28.55,37.05,7.375,0.0
28.55,37.05,7.625,0.0
28.55,37.05,7.875,0.0
28.55,37.05,8.125,0.0
28.55,37.05,8.375,0.0
28.55,37.15,5.125,0.0
28.55,37.15,5.375,0.0
28.55,37.15,5.625,0.0
28.55,37.15,5.875,0.0
28.55,37.15,6.125,0.0
28.55,37.15,6.375,0.0
28.55,37.15,6.625,0.0
28.55,37.15,6.875,0.0
28.55,37.15,7.125,0.0
28.55,37.15,7.375,0.0
28.55,37.15,7.625,0.0
28.55,37.15,7.875,0.0
28.55,37.15,8.125,0.0
28.55,37.15,8.375,0.0
28.55,37.25,5.125,0.0
28.55,37.25,5.375,0.0
28.55,37.25,5.625,0.0
28.55,37.25,5.875,0.0
28.55,37.25,6.125,0.0
28.55,37.25,6.375,0.0
28.55,37.25,6.625,0.0
28.55,37.25,6.875,0.0
28.55,37.25,7.125,0.0
28.55,37.25,7.375,0.0
28.55,37.25,7.625,0.0
28.55,37.25,7.875,0.0
28.55,37.25,8.125,0.0
28.55,37.25,8.375,0.0
28.55,37.35,5.125,0.0
28.55,37.35,5.375,0.0
28.55,37.35,5.625,0.0
28.55,37.35,5.875,0.0
28.55,37.35,6.125,0.0
28.55,37.35,6.375,0.0
28.55,37.35,6.625,0.0
28.55,37.35,6.875,0.0
28.55,37.35,7.125,0.0
28.55,37.35,7.375,0.0
28.55,37.35,7.625,0.0
28.55,37.35,7.875,0.0
28.55,37.35,8.125,0.0
28.55,37.35,8.375,0.0
28.55,37.45,5.125,0.0
28.55,37.45,5.375,0.0
28.55,37.45,5.625,0.0
28.55,37.45,5.875,0.0
28.55,37.45,6.125,0.0
28.55,37.45,6.375,0.0
28.55,37.45,6.625,0.0
28.55,37.45,6.875,0.0
28.55,37.45,7.125,0.0
28.55,37.45,7.375,0.0
28.55,37.45,7.625,0.0
28.55,37.45,7.875,0.0
28.55,37.45,8.125,0.0
28.55,37.45,8.375,0.0
28.55,37.55,5.125,0.0
28.55,37.55,5.375,0.0
28.55,37.55,5.625,0.0
28.55,37.55,5.875,0.0
28.55,37.55,6.125,0.0
28.55,37.55,6.375,0.0
28.55,37.55,6.625,0.0
28.55,37.55,6.875,0.0
28.55,37.55,7.125,0.0
28.55,37.55,7.375,0.0
28.55,37.55,7.625,0.0
28.55,37.55,7.875,0.0
28.55,37.55,8.125,0.0
28.55,37.55,8.375,0.0
28.55,37.65,5.125,0.0
28.55,37.65,5.375,0.0
28.55,37.65,5.625,0.0
28.55,37.65,5.875,0.0
28.55,37.65,6.125,0.0
28.55,37.65,6.375,0.0
28.55,37.65,6.625,0.0
28.55,37.65,6.875,0.0
28.55,37.65,7.125,0.0
28.55,37.65,7.375,0.0
28.55,37.65,7.625,0.0
28.55,37.65,7.875,0.0
28.55,37.65,8.125,0.0
28.55,37.65,8.375,0.0
28.55,37.75,5.125,0.0
28.55,37.75,5.375,0.0
28.55,37.75,5.625,0.0
28.55,37.75,5.875,0.0
28.55,37.75,6.125,0.0
28.55,37.75,6.375,0.0
28.55,37.75,6.625,0.0
28.55,37.75,6.875,0.0
28.55,37.75,7.125,0.0
28.55,37.75,7.375,0.0
28.55,37.75,7.625,0.0
28.55,37.75,7.875,0.0
28.55,37.75,8.125,0.0
28.55,37.75,8.375,0.0
28.55,37.85,5.125,0.0
28.55,37.85,5.375,0.0
28.55,37.85,5.625,0.0
28.55,37.85,5.875,0.0
28.55,37.85,6.125,0.0
28.55,37.85,6.375,0.0
28.55,37.85,6.625,0.0
28.55,37.85,6.875,0.0
28.55,37.85,7.125,0.0
28.55,37.85,7.375,0.0
28.55,37.85,7.625,0.0
28.55,37.85,7.875,0.0
28.55,37.85,8.125,0.0
28.55,37.85,8.375,0.0
28.55,37.95,5.125,0.0
28.55,37.95,5.375,0.0
28.55,37.95,5.625,0.0
28.55,37.95,5.875,0.0
28.55,37.95,6.125,0.0
28.55,37.95,6.375,0.0
28.55,37.95,6.625,0.0
28.55,37.95,6.875,0.0
28.55,37.95,7.125,0.0
28.55,37.95,7.375,0.0
28.55,37.95,7.625,0.0
28.55,37.95,7.875,0.0
28.55,37.95,8.125,0.0
28.55,37.95,8.375,0.0
28.55,38.05,5.125,0.0
28.55,38.05,5.375,0.0
28.55,38.05,5.625,0.0
28.55,38.05,5.875,0.0
28.55,38.05,6.125,0.0
28.55,38.05,6.375,0.0
28.55,38.05,6.625,0.0
28.55,38.05,6.875,0.0
28.55,38.05,7.125,0.0
28.55,38.05,7.375,0.0
28.55,38.05,7.625,0.0
28.55,38.05,7.875,0.0
28.55,38.05,8.125,0.0
28.55,38.05,8.375,0.0
28.55,38.15,5.125,0.0
28.55,38.15,5.375,0.0
28.55,38.15,5.625,0.0
28.55,38.15,5.875,0.0
28.55,38.15,6.125,0.0
28.55,38.15,6.375,0.0
28.55,38.15,6.625,0.0
28.55,38.15,6.875,0.0
28.55,38.15,7.125,0.0
28.55,38.15,7.375,0.0
28.55,38.15,7.625,0.0
28.55,38.15,7.875,0.0
28.55,38.15,8.125,0.0
28.55,38.15,8.375,0.0
28.55,38.25,5.125,0.0
28.55,38.25,5.375,0.0
28.55,38.25,5.625,0.0
28.55,38.25,5.875,0.0
28.55,38.25,6.125,0.0
28.55,38.25,6.375,0.0
28.55,38.25,6.625,0.0
28.55,38.25,6.875,0.0
28.55,38.25,7.125,7.286231956e-07
28.55,38.25,7.375,1.827672417e-06
28.55,38.25,7.625,9.145994954e-06
28.55,38.25,7.875,0.0
28.55,38.25,8.125,0.0
28.55,38.25,8.375,0.0
28.55,38.35,5.125,0.0
28.55,38.35,5.375,0.0
28.55,38.35,5.625,0.0
28.55,38.35,5.875,0.0
28.55,38.35,6.125,0.0
28.55,38.35,6.375,0.0
28.55,38.35,6.625,0.0
28.55,38.35,6.875,0.0
28.55,38.35,7.125,7.188044523e-07
28.55,38.35,7.375,1.805258298e-06
28.55,38.35,7.625,4.229268556e-06
28.55,38.35,7.875,0.0
28.55,38.35,8.125,0.0
28.55,38.35,8.375,0.0
28.55,38.45,5.125,0.0
